Date,Cash_In,Cash_Out,Net_Cashflow,End_Balance,Transaction_Count,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_CashIn_7,Rolling_CashOut_7,Target
27-11-2034,1427.391774,0,917.2013603,3860.962726,2,349.1393794,1165.617024,212.9992609,2125.265168,6529.717785,5004.389283,874.4941493
28-11-2034,130.2923291,0,35.98941863,1229.3401,1,-1096.54988,-2073.218064,42.45507494,1011.447225,1420.004239,973.9674542,104.989827
29-11-2034,537.8027326,803.5953842,145.8393115,2873.373567,7,-10079.56177,652.0346148,192.6451651,6752.287747,18413.59534,17757.31955,149.6029185
30-11-2034,320.0919058,2186.869642,-2667.015556,1909.218979,5,2735.491332,-446.0150109,418.9297383,797.0588968,6420.065042,7354.422191,130.244318
01-12-2034,0,141.2360253,100.9695235,3704.017644,4,-1218.438244,684.4337901,239.247768,267.4009645,5685.311881,1291.759539,-2191.866438
02-12-2034,31.3560392,0,-728.463451,1429.828651,1,-40.84790206,-559.7008191,-153.8081884,394.7102467,1385.97714,1986.853849,-202.9621946
03-12-2034,84.70087381,11016.39591,-11653.86046,4822.850046,6,11060.32687,-149.9682519,338.7148379,6489.24811,19897.02649,20416.20227,-542.2812677
04-12-2034,1747.898173,0,2424.078701,2576.106834,5,1320.676709,1366.323415,-243.2497054,1915.647276,6610.782858,8529.747883,-3392.51367
05-12-2034,1422.747061,205.7681226,694.3681178,34299.36749,3,-4400.824824,1750.966869,451.2059426,2537.67195,10925.6596,6931.112047,577.1341618
06-12-2034,0,621.7949523,239.2310298,5718.4466,2,-1314.330735,-5113.765581,605.4673494,1533.727065,12698.76986,8388.45624,581.6532223
07-12-2034,908.5497169,215.755067,1087.932675,5125.544307,1,-5505.062096,-657.3804493,-90.65464643,3271.861054,10052.70302,11469.23911,-5622.691831
08-12-2034,696.6478774,160.5573768,117.8771756,23194.13857,1,-207.688127,-92.2500869,3305.667932,7765.409965,44572.23252,22014.75405,-42.0861974
09-12-2034,504.173445,794.2652505,-1655.68005,6445.478202,3,1534.400892,-87.21531726,537.8548344,2145.741233,11620.22873,5623.4387,18967.66026
10-12-2034,228.7518282,707.5656714,-183.2720572,1742.278062,3,1359.345907,841.8697442,-620.8358966,2907.550551,12731.78266,15987.14339,562.3755495
11-12-2034,657.3208633,459.6717428,485.2429955,1748.998281,2,-4153.325907,262.6830755,-103.8628122,1819.536012,7322.145391,7133.456634,263.6203308
12-12-2034,794.1256261,0,-20.77577356,1216.912906,4,81.52857744,-509.0553765,-102.1746198,252.7910032,4469.494716,2784.820672,3011.485101
13-12-2034,156.5389178,119.0326174,345.0633788,21313.8939,2,-232.0776756,20175.79969,-493.6518455,465.2191318,19628.49536,23657.67486,-125.1355177
14-12-2034,6048.987613,4737.457275,1691.625114,3736.986393,6,1362.305477,-5659.150969,-366.9430496,2013.810254,12581.99246,11284.09003,-882.1936435
15-12-2034,1885.790926,375.0627121,2036.837664,13058.54922,3,868.4527351,-1323.589728,-499.7669967,3147.846507,4641.864198,7374.784821,630.4757987
16-12-2034,0,724.9334434,-219.2054678,642.126268,4,-294.5094306,1176.598917,-396.9955962,811.9301011,7283.86828,10337.65548,917.6727529
17-12-2034,630.8524275,2849.52167,-1381.862188,5307.970715,3,1970.212183,912.4425477,405.4326734,935.5586518,7368.213604,3272.879885,-376.7983888
18-12-2034,0,644.0854566,-1406.903017,6694.795134,2,-361.229752,-420.8299959,426.6529004,2788.030327,8385.873939,4361.691897,756.1275152
19-12-2034,271.5726323,207.078679,681.4318116,536.4827644,1,-320.3685953,452.4908437,152.0186957,416.3788678,442.095676,2587.706628,-725.8012074
20-12-2034,204.2746634,73.31299563,-969.2483154,3395.392504,3,3487.075219,115.436401,15.5210518,5773.837585,12544.40867,14387.26597,-3158.98275
21-12-2034,1788.73316,203.9923994,847.8869097,2565.785497,5,-5682.035077,710.854977,-548.2769277,2645.815894,3809.320274,9346.363596,100.2640455
22-12-2034,1573.828033,367.2493826,2009.091293,6273.07153,2,83.20265947,342.8448672,383.7681514,150.9908543,5810.360743,3774.117855,230.6290665
23-12-2034,3560.777061,0,3131.374924,4452.900936,2,-3047.13752,2476.110587,-44.79760786,6331.732105,16173.66453,14072.72059,-870.7449548
24-12-2034,743.6255577,94.43117221,514.4326803,1752.686175,6,-1417.676766,-2513.495777,-39.09529865,1362.299423,36750.00583,37959.40942,536.282645
25-12-2034,778.4640352,136.3780617,-470.959913,2430.542324,4,-406.2267898,-375.7043761,-170.6993295,198.7778472,1692.296744,1470.070465,658.7911087
26-12-2034,0,4275.855047,-3018.832467,165.3897615,4,1348.536925,118.9095978,-967.343974,1989.417963,5717.074848,13438.62468,-692.5420285
27-12-2034,394.9589209,933.5671341,-1626.070782,1946.323628,5,480.8827258,-273.9488863,-35.20266174,1304.455665,6987.349045,4537.772956,1364.642456
28-12-2034,0,10.6949059,-279.497908,804.1533704,6,440.971062,1237.328651,-256.7346358,1162.79106,5217.909593,7057.391961,709.9068893
29-12-2034,0,467.6208849,34.57499214,2614.243321,1,-204.4187725,-1201.118906,144.3225315,1483.92965,3475.026571,745,390.6255538
30-12-2034,32712.03021,30738.89548,956.434516,2063.750412,5,-1197.095041,-264.4360087,98.84526808,1145.325607,35531.33969,35487.93188,-358.7261642
31-12-2034,0,0,657.5377902,7999.121083,3,449.7963346,-147.1277498,680.8421434,2429.361401,8048.196305,2191.198335,479.9185097
01-01-2035,0,16.27111712,-659.9404711,22346.31119,2,169.5546243,19975.21198,-231.5002066,492.904337,19949.34838,21987.01238,-573.1843276
02-01-2035,3471.372296,354.3563116,3266.969652,3562.04692,5,727.324162,399.9510292,755.0461756,150.9908543,9585.589999,5283.003806,-328.1672605
03-01-2035,220.3853753,185.9598131,478.1875512,2094.960963,4,-13.11213394,518.0120563,54.91166281,249.3587065,10247.43464,7110.433382,225.5129511
04-01-2035,1036.6577,875.5307377,967.6878156,2439.773372,5,-746.2213573,-482.2135901,-54.40467543,987.1522955,573.7762513,1662.71073,129.9208848
05-01-2035,823.5127504,3690.200557,-2357.69349,9107.938371,6,2919.013344,2456.462041,528.4420377,2028.011419,11077.80683,8414.208725,-4798.211414
06-01-2035,1095.711136,2419.776759,-2235.139856,703.7965837,8,-254.4940007,74.20894665,-672.0931834,2690.277465,6520.279908,9421.046843,1602.670086
07-01-2035,2352.946266,85.82931196,1407.12324,4419.913474,2,212.3723074,-428.1992808,382.2460704,587.3697371,8511.533789,2818.13864,79.1068509
08-01-2035,276.0774938,3564.908406,-3556.69504,0.8,1,2280.131062,-4709.946039,-52.19449832,998.53005,5112.144448,6337.342492,-95.53952221
09-01-2035,1509.784146,1511.190636,102.1761796,2693.808424,2,-1672.828991,-2454.655012,-319.5919985,701.1141115,4297.055026,4914.81676,725.5072469
10-01-2035,954.1500754,23.58431753,472.1905693,2084.982328,2,345.2281736,-749.2455733,141.855314,2827.106049,7530.914234,8685.768072,-655.1937419
11-01-2035,0,234.2514139,123.674666,2758.333077,2,-693.0079418,-5576.614536,146.8675002,574.9589873,9336.228663,4899.268225,-1372.389835
12-01-2035,4564.964789,3745.476782,1248.016028,7035.040898,6,3715.478874,37.26348587,1043.129286,1964.888691,11131.6169,7508.768605,-1330.05971
13-01-2035,0,8.346487894,-577.103951,2035.753804,3,3667.887674,515.3788832,21.56508121,5383.172011,14842.93344,16126.19147,-3312.063681
14-01-2035,37493.12836,19307.55246,18677.62453,24865.43695,9,-2507.613873,660.3846674,3558.251955,7680.667799,50325.57106,26202.04966,-12158.48877
15-01-2035,1087.927688,0,1880.244531,2129.691092,3,252.5077196,-79.06641032,139.4133848,1557.185502,5812.583772,1134.072818,-826.0026243
16-01-2035,0,1939.616916,-949.647161,5023.470639,3,1591.171005,139.817996,523.9028671,1013.778915,9134.273663,3513.730577,-59.08141831
17-01-2035,1430.355109,824.1591143,44.71924296,7184.274317,1,43.44688023,1766.29946,-4363.870324,10634.98709,9060.583375,40036.57881,-537.1897989
18-01-2035,626.9052707,124.6938149,192.2604836,764.1732,2,-958.0269812,-589.7772569,657.6320479,888.7726943,5240.957901,4174.44693,-134.3144218
19-01-2035,379.3554713,47.77154531,-58.80483968,1687.313582,1,-127.3297468,-67.96589581,-180.2826349,334.3105747,1293.179269,2873.664408,-534.9076446
20-01-2035,1834.259959,1053.928658,141.1190897,1340.850833,4,504.8129306,-301.3822993,21.61518405,662.3965195,4047.560474,4489.866078,769.9518307
21-01-2035,386.5044443,492.9439583,201.9304877,2761.960758,2,-854.0332041,-498.6987804,385.1330719,323.4698739,4941.251218,1744.893244,299.9838593
22-01-2035,0,2258.091851,-2604.142723,828.7322287,4,-10329.90255,-65.6404925,-150.2367062,6556.089095,12449.01361,13489.51797,3336.884264
23-01-2035,0,213.320115,105.6419516,16326.58253,1,-148.7239129,-393.0437575,-927.8289256,1705.457644,544.4142668,7143.089082,1564.600248
24-01-2035,576.1341642,1023.257117,474.4137573,6438.37893,2,-26.91176361,1356.278498,-4369.281211,10871.67956,8772.693642,39699.61672,-362.8865021
25-01-2035,0,515.096163,-538.5853989,19403.56463,8,81.26991321,123.9350573,-91.93894664,150.9908543,300,1895.937652,114.4809903
26-01-2035,0,476.3214238,94.62001205,16355.09855,2,-219.8765738,-1254.89144,-820.8978363,1673.655062,1984.536963,6551.877317,-540.2378115
27-01-2035,0,0,305.5782965,2802.331434,2,2179.198432,3372.392258,47.85202026,1057.689215,2415.176755,3330.821847,-82.44983214
28-01-2035,234.7227611,688.5399231,-272.5675726,1073.543378,3,1211.134642,1520.424765,-434.7268354,793.7293868,10316.67173,10735.84731,2155.703772
29-01-2035,683.5623137,179.3090634,956.7116953,12340.45028,2,1140.01427,-826.610081,-702.5211081,2572.766987,1694.575994,7153.495702,2434.255983
30-01-2035,356.4083542,834.5828604,-287.7414386,0.8,3,1146.845181,1477.874548,-153.0297147,948.7803376,2485.294355,3063.85302,217.2350147
31-01-2035,436.5709102,0,817.9553093,1187.800222,1,-101.0241254,-3432.272838,364.4928515,410.8842673,4477.430227,1141.548397,104.7982279
01-02-2035,0,317.0941291,-32.81176675,1016.879055,6,512.1185876,807.4126872,-156.941915,981.6768671,3463.117929,7179.297526,175.7088558
02-02-2035,174.9979283,0,-28.90423978,3144.532628,1,-518.3796014,1126.915643,451.3994589,1900.722623,8180.346945,5714.508545,-77.09916907
03-02-2035,2192.414359,0,2168.461827,36318.21937,3,713.9870182,-1080.652621,1043.212547,666.6952781,10868.21584,2509.499133,-3719.951577
04-02-2035,1917.465131,1422.200689,1696.403148,1437.357658,4,-677.4700091,-934.7999671,121.6317749,1425.4737,11420.65676,7989.328112,-186.9896477
05-02-2035,574.144395,1172.94737,-441.4535178,507.9654719,3,1905.182294,-148.9242363,-140.0559496,2288.14509,7181.733454,8914.751368,1177.561257
06-02-2035,1707.705416,1083.715369,746.0014228,7594.109968,2,-5.60713916,1875.947541,-4576.252997,11741.32474,7634.493825,38622.55963,-650.0719397
07-02-2035,473.7565526,936.5578368,492.6684313,5108.025317,6,-653.8923774,5141.091434,-218.2683061,150.9908543,7458.972569,8170.997754,-765.655084
08-02-2035,547.0069018,0,815.4961579,0.8,2,467.060447,625.4172098,138.9452016,1099.940533,34203.49963,36756.51376,-870.1704944
09-02-2035,740.4204811,0,884.452939,2436.658125,1,1578.409219,-402.8827936,189.0011962,1412.879974,5879.98317,5559.42895,-802.5644364
10-02-2035,49.14926412,1203.078787,575.2601049,22589.71381,8,475.7904964,-470.5177683,-346.4888039,196.9111768,1218.769833,745,660.5866448
11-02-2035,875.2027169,1737.901209,-1600.851774,6579.56033,3,1817.829934,-98.98126439,723.6756941,975.6379599,4671.825026,7729.419102,-644.0404278
12-02-2035,433.1915356,525.5432492,916.8887335,0.8,3,-12368.14603,-4709.247101,-1658.741406,5127.987031,3266.730003,16819.94022,4746.431821
13-02-2035,1714.835319,2967.928708,-1348.156216,5335.83129,3,2419.155565,1510.864521,502.2199492,1620.065961,8289.284777,2854.424179,398.3111896
14-02-2035,361.5114886,1022.530834,592.2148046,832.7230082,5,55.3361004,-11989.9919,81.94091489,150.9908543,3360.209672,3150.173546,2189.626516
15-02-2035,630.2599669,458.9206401,689.3669302,5473.440562,3,-177.6556108,419.15726,422.9466959,633.2928693,10094.18498,3644.457634,1446.438021
16-02-2035,5699.236027,294.9217828,6215.677689,6046.490246,5,-2591.929206,1349.67898,392.6115141,2813.949298,8207.576186,4570.214506,779.5275122
17-02-2035,3792.05394,0,3775.222461,3438.4204,5,-514.7881002,3307.350608,16.42294552,1477.345803,2188.744942,3832.039073,-580.6053365
18-02-2035,1756.390501,661.7856272,1668.16349,15847.81614,3,1311.693338,-1431.526695,-220.9638302,2460.854342,6619.545581,4889.025953,502.9327609
19-02-2035,1425.795253,253.3434568,1782.716126,2536.653445,2,657.1232007,1566.48833,284.2691496,1867.365883,5097.920262,2644.340728,375.5620285
20-02-2035,1874.906002,213.9006485,2082.272532,14463.12827,3,1101.383405,-1816.279467,-249.0984462,2581.30684,4319.135552,9153.739595,-684.2064203
21-02-2035,0,0,86.82712457,22442.38161,7,-368.6267323,-874.7797672,-157.7303434,150.9908543,300,1073.849306,-569.39387
22-02-2035,0,280.463769,313.63087,1112.019106,3,101.5976362,1562.715302,-57.70966916,219.7835023,1229.625088,2819.383146,-37.06666515
23-02-2035,50.07765041,721.4514935,654.0928278,22145.58358,8,-1251.219892,-395.4926009,-300.7728537,293.9776665,1380.709156,1576.008082,-394.151087
24-02-2035,714.1026615,4051.253087,-4189.445559,213.3962195,4,81.54834988,218.9938945,-906.2816624,2574.349711,8329.113304,14580.09323,542.2479747
25-02-2035,2182.93241,54.67105086,1996.516402,33348.6981,1,1165.710962,18412.73512,1209.553351,22770.34111,48101.98269,45293.11796,485.7282296
26-02-2035,176.7070806,2310.166305,-1998.668921,589.7482652,2,-875.491511,84.75135924,-355.4956762,6311.923425,12965.5461,16721.95233,1493.538067
27-02-2035,1654.149823,1074.79356,-646.1493173,5654.228467,3,863.3193343,-4025.197678,-3925.256673,11654.97588,9611.375136,36150.25639,-5822.039476
28-02-2035,132.5674656,1249.945537,-739.6161324,0.8,5,-317.031378,-340.2747053,49.78412162,553.1885312,9009.709325,8812.905918,-482.3971046
01-03-2035,330.5718705,147.2041948,398.3946081,1373.236062,2,1221.726005,264.8127288,35.87459688,1491.012135,37302.70268,34989.72707,-314.1474608
02-03-2035,2026.780594,314.9904868,2356.025729,4536.416632,2,159.5143862,885.8980317,459.0501011,486.7506256,9975.019857,3693.80635,-2068.734611
03-03-2035,1709.624472,2549.063216,797.9883072,73.88809026,10,-334.876692,-2699.774715,-0.383605804,1103.198994,6955.250523,5316.948958,1280.684452
04-03-2035,0,415.1895061,-759.4931813,2127.392887,2,163.3889917,-4087.42825,1023.329404,2044.335503,11143.69612,5291.532933,692.6616656
05-03-2035,836.062498,295.691524,1440.697871,2370.75606,7,-7008.649575,796.9144293,65.88785941,3276.128925,9524.54062,10145.41279,1196.060249
06-03-2035,497.8737856,254.5484861,-84.10105093,7673.900668,3,-585.6483876,348.6008238,631.7419718,2809.770491,10047.14029,3484.780422,93.16913936
07-03-2035,0,5051.145515,-4150.894464,17358.66925,1,-319.4549614,-831.6605453,-892.1261012,1392.941728,300,7438.177612,-990.3165666
08-03-2035,415.9272041,136.6032982,510.6777599,613.0733646,3,-430.0959368,156.2742861,-823.0799706,3288.777549,9030.148306,14504.92298,1830.339047
09-03-2035,1696.830626,2655.053124,462.8220657,1102.883928,5,586.3004699,132.8381034,198.8728437,526.3313531,10227.81016,9115.300185,1021.781798
10-03-2035,109.3140713,10832.95775,-9963.310479,3004.862524,4,10584.17235,875.0153386,66.13191139,6051.743283,13674.79057,12593.20528,-1714.313142
11-03-2035,0,0,841.6377717,2655.123027,3,1636.53862,-218.9383371,1.117692937,1041.196429,1926.842849,776.0716903,10006.7589
12-03-2035,991.9681746,4811.315084,-4078.911815,33265.41359,3,2403.611801,344.6159521,821.236648,1741.287824,9053.852721,7060.566549,629.0243265
13-03-2035,1605.764012,433.2978729,1060.867461,2834.553988,2,295.37477,942.5312769,270.8897043,1762.664947,3123.492598,4560.339652,-251.7617209
14-03-2035,305.7416466,1155.194995,-942.8578441,4564.063424,3,3286.00176,-99.17556612,307.4257012,206.3487572,6068.619362,3713.295949,3280.624056
15-03-2035,0,1535.940123,-1150.5603,7652.025244,3,2476.47599,-851.1286587,803.8399042,1649.31194,9925.132666,9667.087826,18498.3091
16-03-2035,0,4480.634584,-5200.279442,1139.701263,2,3407.260663,813.6042509,-1760.229659,5193.782928,9065.457945,17402.38745,5376.501166
17-03-2035,1849.120379,0,-71.96444556,16.62232708,1,-3509.577599,1794.440462,-119.434656,1424.416001,4290.328907,7214.572712,1090.592206
18-03-2035,4295.52751,4790.632836,-761.4941439,0.8,5,-145.7837198,-162.901916,-113.8473096,1275.607258,40732.06352,40916.54127,-574.0533873
19-03-2035,411.6293001,0,-410.1255313,22841.78626,1,17.72248778,-104.4080395,3376.820805,7906.145036,39736.91096,19727.34563,-434.5411457
20-03-2035,298.4082745,0,-70.08173627,2633.058644,4,780.1581372,59.61656824,250.3369169,295.1639864,6945.154123,7039.456908,-92.55279143
21-03-2035,0,288.3777826,-127.5279644,1916.773059,1,1698.769971,-219.145724,-326.2473561,1097.373696,3404.800816,3386.747947,-1335.094878
22-03-2035,0,450.7222825,-719.0108441,3112.550774,2,-461.4199901,896.4072398,-64.19656289,150.9908543,1483.956356,4855.209804,-1113.192605
23-03-2035,6673.725732,4887.495357,1396.28824,2532.753132,6,2135.999696,-4472.307844,-24.71789832,2842.642833,9222.51428,12978.39897,-50.14134442
24-03-2035,3150.057529,35.89165781,1654.124905,1253.934677,2,-3206.831459,2327.420028,41.20854012,5694.593254,14755.11453,13244.97856,170.985715
25-03-2035,366.4325442,0,295.5099513,2599.26755,2,-1037.242802,-625.4996246,365.9205146,361.7240149,7725.858309,745,637.5708545
26-03-2035,182.8556162,412.0754037,354.8158155,1764.366749,4,331.3538946,526.0737363,-275.1299236,2097.688046,5234.26164,4014.865502,79.58357895
27-03-2035,2732.638712,14642.42945,-12549.7456,14391.43227,7,16841.89591,365.3015915,1650.099329,9686.882648,53072.54562,41977.64663,45720
28-03-2035,1185.930683,214.7797434,987.2979453,13489.47832,2,-180.8627147,-941.9721049,-490.7122616,1867.842659,4281.794,9915.660245,2109.312047
29-03-2035,1127.254006,511.7423364,-412.2260932,3895.235,4,480.5989135,1595.085586,-161.2752071,840.6876064,4245.45689,4568.984534,-253.1342839
30-03-2035,1495.189724,282.5310511,825.3673803,1800.881195,2,1194.723347,1138.922507,182.4211679,1883.635229,5028.1275,6478.949411,580.6709197
31-03-2035,61.86058438,143.5886057,-165.244793,1779.75338,3,-270.5759794,-157.0800176,-785.5824193,2377.346969,11964.71185,16192.59796,67.04231358
01-04-2035,0,0,25.33954191,0.8,2,127.5821136,438.2356239,-577.2971508,2308.109015,6570.538258,6450.42568,2874.07553
02-04-2035,114.3814005,1447.359883,-722.0600743,1963.470819,3,605.5904125,175.4061422,-532.9361309,2439.647375,10050.83637,11277.17826,-285.3114674
03-04-2035,2969.004551,1928.735624,2947.817449,9522.518481,3,1495.791328,2749.882805,467.2553007,1527.324848,7909.547516,6730.694119,-974.264859
04-04-2035,608.0670871,285.0740216,-374.6297609,3685.748272,4,-163.2072099,902.2504793,-163.4430467,252.2937217,300,1727.700632,2777.379642
05-04-2035,1881.349076,1773.190142,-749.1589695,2981.877162,7,-538.6752187,321.6220504,-123.8963194,879.5403983,4184.087147,5572.638485,-3050.345221
06-04-2035,0,10300.18699,-9356.221191,2629.907245,4,9387.615937,785.8660781,276.3571992,5899.56165,15218.05127,12390.08588,-2211.46496
07-04-2035,785.4407436,1941.6988,-1729.824202,0.8,2,-1254.320326,272.8198115,-11.33236114,903.8451602,8466.759354,12882.71593,1070.967841
08-04-2035,726.96763,4384.195828,-4403.81184,211.7032226,4,691.2680599,-328.9177336,-278.1310314,1963.101172,4671.559227,8251.800919,1205.275621
09-04-2035,777.2193095,238.3272472,-387.7506202,2053.435568,2,367.3489762,1757.814773,-280.9691827,1760.85911,5634.573158,11021.80538,1319.127357
10-04-2035,20471.91981,0,18733.43195,22837.11072,3,-483.179025,-2637.820931,3190.14324,7659.563699,26140.71132,745,385.2015021
11-04-2035,353.3198674,0,-128.8344916,8188.215092,3,-701.4309622,-544.6268024,441.0927184,2513.724112,7629.139649,4470.44775,-736.104187
12-04-2035,5221.059291,4865.958944,1015.65386,5325.381101,6,-580.2695489,144.7452352,658.0317712,2635.09949,16014.40049,14219.12735,-456.5831398
13-04-2035,571.209171,1785.308575,-1442.095593,2361.591729,3,-224.4806675,-187.2126176,194.9131607,1046.133947,7014.712361,10411.85456,-733.2519276
14-04-2035,23.71273228,2330.214149,-2285.544807,216.2080005,1,81.22081067,-713.2609594,-513.1393737,595.3413394,300,6325.751464,389.6373751
15-04-2035,941.8517281,1586.945233,-691.3251427,6503.738266,4,1591.776945,-3678.683964,-3927.155595,11208.06843,9709.405473,36556.75314,-5702.365138
16-04-2035,3468.915137,268.8434848,2312.585979,2562.847612,2,-2092.600498,2730.970584,41.20322599,6382.109359,13872.13059,13420.34747,-500.5889112
17-04-2035,2147.264923,176.6771245,1885.37397,4661.497025,2,1160.346408,215.1356895,115.5315517,504.2657226,3908.175558,2858.083335,-122.7811344
18-04-2035,1863.871678,3258.044669,-1247.677756,1265.912498,3,933.2160733,2001.390996,-204.6709728,812.708482,8957.76246,2384.985195,5826.280079
19-04-2035,3680.089879,226.6196805,2183.308014,13914.38077,3,670.6387366,-712.6233237,-161.1237892,2602.214108,6448.123957,6617.929755,-329.5281532
20-04-2035,935.097934,0,815.6917757,681.2776212,2,-4301.815118,551.653942,-148.4189044,1789.259541,5531.946928,5960.841632,-446.5502698
21-04-2035,240.6881219,0,1997.264039,2112.856512,2,-515.2912053,-3810.882954,-1196.292953,2971.001904,5164.123306,12733.72348,930.3285854
22-04-2035,515.7901138,971.5872425,-1230.808878,16116.5572,2,6.588312689,-336.166141,-1135.096649,2176.658815,300,8638.950152,-710.8928666
23-04-2035,646.0943299,0,823.7291084,6423.57771,4,1004.211834,84.19372963,362.5505544,704.2656961,5011.455646,2296.614775,-4050.027998
24-04-2035,0,406.0678994,439.9372051,6077.522793,2,2079.143935,-6085.550503,317.325014,1224.210963,3682.784679,745,1077.128968
25-04-2035,1211.233213,626.1584426,907.5400705,975.0084298,4,-84.59848062,-6661.144957,-13.10637993,2352.646799,7152.430268,7236.068338,-611.3000287
26-04-2035,2786.515873,554.7764952,2569.288245,4088.49544,5,591.9496526,1227.210779,426.9079002,1139.685389,13065.99107,5279.247223,-255.8608499
27-04-2035,5828.749291,5027.364609,15.61934403,5517.156087,6,-433.3185526,99.65303578,561.0919445,3453.765661,14510.20971,8741.442797,-1131.098251
28-04-2035,239.8357988,11696.96398,-12234.11952,179.7755834,4,-1195.386079,161.8866317,-2479.724325,4843.691038,7905.472119,21734.72675,620.414589
29-04-2035,1027.050414,162.5549444,1154.724327,36697.92448,4,305.518751,-28748.46677,886.4277134,714.4923786,8941.640588,2000.226193,1715.408736
30-04-2035,669.2037293,733.8893511,173.5680094,3741.349448,3,-5.11368341,342.0544454,209.2192342,852.6926227,699.2552129,2730.269841,36.8117381
01-05-2035,648.907246,181.0199955,472.4311746,1978.075432,3,-11004.02574,-4815.803984,-1640.251901,4580.169737,3663.545652,15078.51381,3324.58549
02-05-2035,1627.877326,0,1461.809429,2747.572346,2,-22.27525641,1220.655719,-73.1239522,917.1601869,5690.968816,7513.928037,637.9175068
03-05-2035,131.3934127,508.240407,169.124419,1978.022202,4,132.4694886,1515.898986,-144.0931393,1808.287861,2910.07704,5105.472308,628.4146529
04-05-2035,0,501.0580216,60.91924962,2280.811184,4,-1290.094015,292.6657261,-3.368803879,431.3674476,4781.441963,4430.217984,35.08399084
05-05-2035,0,453.248991,-818.732981,0.8,2,-433.5038874,-8938.602806,-458.0380739,1960.491174,300,5664.275638,-18.09318697
06-05-2035,208.5526454,261.9643734,174.9716791,1154.897551,4,-2196.328573,861.87433,92.84737524,1009.39069,5977.907216,6223.975342,-1119.240685
07-05-2035,757.7944624,245.9015475,-514.3776128,494.1162804,1,-5888.576029,1148.177626,-4998.142857,10846.50138,15105.1056,48169.39805,287.7998102
08-05-2035,4944.555654,5247.27325,2001.202541,2299.624567,8,516.4400834,998.5398577,-132.8695837,948.0276232,7912.255356,7625.737963,-426.032629
09-05-2035,1507.873155,676.1112034,1421.161108,7229.467146,5,420.6533167,-275.0430724,512.1021279,1045.394106,8125.633745,3507.561531,2001.414247
10-05-2035,0,901.2512393,-1018.547686,4039.121568,2,1665.365066,-5232.411912,915.0123397,751.6744435,6870.429577,745,1717.763038
11-05-2035,170.4880519,1282.117476,-363.8904367,677.9110163,4,65.78520415,1888.848407,34.7244845,6887.987194,13049.36597,13476.9729,-119.8161422
12-05-2035,5899.232979,6061.62177,882.391909,5479.394407,6,295.1788906,1216.245042,668.2663613,2764.66486,14841.64486,10119.2816,-733.8537609
13-05-2035,367.096937,1811.032764,-2107.644719,2398.005537,5,1470.209014,1389.861695,-247.1077725,1632.940395,4980.972889,4588.132355,-415.7044598
14-05-2035,506.8557299,505.5695542,-211.7219499,2217.384498,5,279.1935032,99.71941752,-348.9192261,1280.469255,2995.888711,4281.990606,-653.2900956
15-05-2035,2002.26958,470.9070212,1380.640051,30466.69905,3,-712.7925451,343.0934269,3612.240892,23317.29928,91450.32398,65398.54107,2332.354887
16-05-2035,2845.937437,1153.705153,663.2572922,7033.708431,3,916.9590013,2385.004791,486.7643087,644.4017001,7698.025796,6267.319199,-440.9059182
17-05-2035,1419.199806,45.55647155,36.89186685,16406.87698,1,-920.1984893,23.61294541,-869.7780113,1930.943758,2481.644702,5786.866976,124.8521855
18-05-2035,2858.362507,920.5180835,1808.399353,1547.685257,5,-663.1814582,-1170.267889,90.78891628,1150.427574,9781.737852,8448.274264,10226.03553
19-05-2035,0,0,-438.2298583,1992.979538,1,110.9643129,481.9085757,-297.8482444,712.2029235,8467.707929,9575.479318,-449.5912197
20-05-2035,1526.567239,1038.827494,2110.156873,1652.547981,4,59.73098769,-1295.071993,-65.00482572,984.6396773,7368.308943,7565.926287,-734.182231
21-05-2035,2.498097034,3915.98205,-4087.769881,88.00483985,2,4279.975568,474.8445115,-1702.346072,4948.314995,9324.179122,22127.80436,4901.283831
22-05-2035,334.958426,1966.833376,1458.628044,8036.701902,2,88.59595075,1619.073378,-4518.441635,11403.52311,5518.912151,38734.35179,-706.4930363
23-05-2035,0,515.0100984,213.2265284,1473.835213,5,314.7206665,303.0408812,-693.137729,700.9693802,4196.409367,7321.931165,-935.8517016
24-05-2035,914.7128783,4970.135858,-4867.177827,35246.60159,3,1016.342742,124.3601031,466.1403153,2299.404967,10616.8885,8298.165863,840.2277485
25-05-2035,3671.172918,0,2602.661898,4157.582845,3,611.1387097,-93.32349358,394.4766488,721.9183414,4101.555258,1599.178188,-1768.558912
26-05-2035,1573.896039,224.5696705,494.1510171,1419.662921,6,-676.7028352,2196.605876,-248.0010237,1102.071622,4367.096801,6301.812782,-1078.333428
27-05-2035,2479.334496,1142.68704,309.1669597,1160.001303,4,-1561.259987,-1209.005973,380.2582164,1515.26279,11747.65862,12264.15736,-1382.30008
28-05-2035,0,0,-300.3841658,3691.18646,1,104.2017348,-224.6059072,-50.452803,340.9260825,9911.010251,7516.457501,-873.7282066
29-05-2035,1381.40987,2548.448485,-1014.10584,7429.46626,3,887.111543,-4371.580598,-3876.525251,11974.97338,6476.00853,34190.25065,-5238.948112
30-05-2035,4608.970268,4282.716615,996.9164273,7542.768928,6,2574.095687,-317.6183158,909.3591074,1949.349657,12935.17394,6354.229879,-1145.70527
